subject,exp_type,experiment,session,localization,montage,tcs
R1236J,intracranial,FR1,2,0,0,0.5967520703933747
R1236J,intracranial,FR1,3,0,0,0.6961422653856865
R1240T,intracranial,FR1,0,0,0,0.4222222222222222
R1240T,intracranial,FR1,1,0,0,0.5663029100529101
R1241J,intracranial,FR1,0,0,0,0.9800000000000001
R1243T,intracranial,FR1,0,0,0,0.7075314153439153
R1243T,intracranial,FR1,1,0,0,0.498828125
R1243T,intracranial,FR1,2,0,0,0.7023977873977874
R1243T,intracranial,FR1,3,0,0,0.6931551099972153
R1247P,intracranial,FR1,0,0,0,0.7304171176046176
R1250N,intracranial,FR1,0,0,0,0.6156380007558578
R1251M,intracranial,FR1,0,0,0,0.6846172839506173
R1260D,intracranial,FR1,0,0,0,0.7573723934018051
R1264P,intracranial,FR1,0,0,0,0.4820644368858655
R1268T,intracranial,FR1,0,0,0,0.8023253532182104
R1274T,intracranial,FR1,0,0,0,0.7300636574074074
R1275D,intracranial,FR1,0,0,0,0.4384548611111111
R1275D,intracranial,FR1,1,0,0,0.630246913580247
R1275D,intracranial,FR1,2,0,0,0.5125000000000001
R1277J,intracranial,FR1,0,0,1,0.6084031258702312
R1281E,intracranial,FR1,1,0,0,0.6120399548708372
R1281E,intracranial,FR1,2,0,0,0.6517016644620811
R1281E,intracranial,FR1,3,0,0,0.6255565003779289
R1283T,intracranial,FR1,0,0,0,0.7077215608465609
R1283T,intracranial,FR1,1,0,0,0.799133597883598
R1286J,intracranial,FR1,0,0,0,0.7485815232525759
R1288P,intracranial,FR1,0,0,0,0.7393518518518518
R1290M,intracranial,FR1,0,0,0,0.5523746141975309
R1290M,intracranial,FR1,1,0,0,0.6965496399176955
R1291M,intracranial,FR1,0,0,0,0.5192391304347825
R1292E,intracranial,FR1,0,0,0,0.7005115596963423
R1292E,intracranial,FR1,1,0,0,0.5842387881078357
R1292E,intracranial,FR1,2,0,0,0.5487924143087186
R1292E,intracranial,FR1,3,0,0,0.6264391809964727
R1293P,intracranial,FR1,3,0,0,0.7924749858276644
R1293P,intracranial,FR1,4,0,0,0.9604993386243386
R1297T,intracranial,FR1,0,0,0,0.5822440843621399
R1297T,intracranial,FR1,1,0,0,0.5746357447299908
R1298E,intracranial,FR1,0,0,0,0.6119604566972988
R1299T,intracranial,FR1,0,0,0,0.5823784722222223
R1299T,intracranial,FR1,1,0,0,0.6550074404761904
R1299T,intracranial,FR1,4,0,0,0.6140625
R1299T,intracranial,FR1,5,0,0,0.6615384615384615
R1299T,intracranial,FR1,6,0,0,0.6559758771929824
R1299T,intracranial,FR1,7,0,0,0.6170781893004116
R1299T,intracranial,FR1,8,0,0,0.5343154761904761
R1299T,intracranial,FR1,9,0,0,0.6799300044091711
R1302M,intracranial,FR1,1,0,0,0.7660714285714286
R1302M,intracranial,FR1,2,0,0,0.725734126984127
R1304N,intracranial,FR1,0,0,0,0.625
R1304N,intracranial,FR1,2,0,0,0.7999999999999999
R1306E,intracranial,FR1,1,0,0,0.5027777777777778
R1308T,intracranial,FR1,0,0,0,0.5958370811287478
R1308T,intracranial,FR1,1,0,0,0.6884174430641822
R1308T,intracranial,FR1,2,0,0,0.6544598652953245
R1308T,intracranial,FR1,3,0,0,0.6375634057971015
R1308T,intracranial,FR1,4,0,0,0.6128350011502185
R1309M,intracranial,FR1,0,0,0,0.7957933935920047
R1309M,intracranial,FR1,1,0,0,0.7074085097001763
R1309M,intracranial,FR1,2,0,0,0.7642977392977393
R1310J,intracranial,FR1,0,0,0,0.7469547964113181
R1310J,intracranial,FR1,1,0,0,0.8695476190476191
R1311T,intracranial,FR1,0,0,0,0.8755022321428572
R1311T,intracranial,FR1,1,0,0,0.897145061728395
R1311T,intracranial,FR1,2,0,0,0.8103823260073261
R1313J,intracranial,FR1,0,0,0,0.7271423847316704
R1313J,intracranial,FR1,1,0,0,0.8005886243386243
R1315T,intracranial,FR1,0,0,0,0.4765032517636684
R1315T,intracranial,FR1,1,0,0,0.5645299145299145
R1315T,intracranial,FR1,2,0,0,0.552485380116959
R1315T,intracranial,FR1,3,0,0,0.5407150205761317
R1316T,intracranial,FR1,0,0,0,0.6651785714285714
R1316T,intracranial,FR1,1,0,0,0.6594107942322227
R1316T,intracranial,FR1,2,0,0,0.7148668475326639
R1317D,intracranial,FR1,0,0,0,0.6762997868900646
R1317D,intracranial,FR1,1,0,0,0.596012956950457
R1318N,intracranial,FR1,0,0,0,0.7856121126228269
R1320D,intracranial,FR1,0,0,0,0.6605555555555556
R1320D,intracranial,FR1,1,0,0,0.6
R1321M,intracranial,FR1,0,0,0,0.5918622878444307
R1323T,intracranial,FR1,0,0,0,0.5357830339738234
R1323T,intracranial,FR1,2,0,0,0.522389632936508
R1323T,intracranial,FR1,3,0,0,0.5041528880070546
R1324M,intracranial,FR1,0,0,0,0.5345679012345679
R1324M,intracranial,FR1,1,0,0,0.7498971193415638
R1325C,intracranial,FR1,0,0,0,0.6844444444444444
R1325C,intracranial,FR1,1,0,0,0.5083333333333333
R1328E,intracranial,FR1,0,0,0,0.7226968565203858
R1328E,intracranial,FR1,1,0,0,0.7052909856072058
R1329T,intracranial,FR1,0,0,0,0.8276248346560847
R1329T,intracranial,FR1,1,0,0,0.860681216931217
R1330D,intracranial,FR1,0,0,0,0.6267654006046863
R1332M,intracranial,FR1,0,0,0,0.6468128306878307
R1332M,intracranial,FR1,1,0,0,0.6684584435626103
R1334T,intracranial,FR1,0,0,0,0.6477147730437204
R1334T,intracranial,FR1,1,0,0,0.5064880952380952
R1334T,intracranial,FR1,2,0,0,0.6621451465201466
R1336T,intracranial,FR1,0,0,0,0.727445252792475
R1336T,intracranial,FR1,1,0,0,0.7013176638176637
R1337E,intracranial,FR1,0,0,0,0.7853470784449045
R1337E,intracranial,FR1,1,0,0,0.7950349584278156
R1337E,intracranial,FR1,2,0,0,0.8494092712842712
R1338T,intracranial,FR1,0,0,0,0.6369472789115646
R1338T,intracranial,FR1,1,0,0,0.7824074074074074
R1338T,intracranial,FR1,2,0,0,0.592063492063492
R1339D,intracranial,FR1,0,0,0,0.6993055555555555
R1339D,intracranial,FR1,1,0,0,0.6130997850529101
R1339D,intracranial,FR1,2,0,0,0.8436177248677249
R1339D,intracranial,FR1,3,0,0,0.48
R1341T,intracranial,FR1,0,0,0,0.7374455337690632
R1341T,intracranial,FR1,1,0,0,0.7794879062736205
R1341T,intracranial,FR1,2,0,0,0.7961970899470899
R1341T,intracranial,FR1,3,0,0,0.7216638107263107
R1342M,intracranial,FR1,0,0,0,0.7914943609022556
R1342M,intracranial,FR1,1,0,0,0.8818783068783069
R1345D,intracranial,FR1,0,0,0,0.5615622637944067
R1345D,intracranial,FR1,1,0,0,0.640289241622575
R1345D,intracranial,FR1,2,0,0,0.6990972222222223
R1345D,intracranial,FR1,3,0,0,0.8151716820987654
R1345D,intracranial,FR1,4,0,0,0.7626851851851851
R1346T,intracranial,FR1,0,0,0,0.6192318121693121
R1346T,intracranial,FR1,1,0,0,0.5534118716931217
R1346T,intracranial,FR1,100,0,0,0.6182659932659932
R1347D,intracranial,FR1,2,0,0,0.5662140376984127
R1347D,intracranial,FR1,3,0,0,0.700235615079365
R1347D,intracranial,FR1,4,0,0,0.7329787624926514
R1349T,intracranial,FR1,0,0,0,0.5092806752330562
R1350D,intracranial,FR1,0,0,0,0.769645301357258
R1350D,intracranial,FR1,1,0,0,0.7691544455946631
R1350D,intracranial,FR1,2,0,0,0.80717599860457
R1350D,intracranial,FR1,3,0,0,0.7629084967320262
R1351M,intracranial,FR1,0,0,0,0.7058035714285714
R1354E,intracranial,FR1,0,0,0,0.7170017135642136
R1354E,intracranial,FR1,1,0,0,0.7613235836662707
R1355T,intracranial,FR1,0,0,0,0.7578687169312169
R1355T,intracranial,FR1,1,0,0,0.9333333333333333
R1355T,intracranial,FR1,2,0,0,0.8047979797979798
R1357M,intracranial,FR1,0,0,0,0.5423670162509449
R1358T,intracranial,FR1,0,0,0,0.8322420634920634
R1361C,intracranial,FR1,0,0,0,0.9137777777777778
R1361C,intracranial,FR1,1,0,0,0.8236441798941799
R1363T,intracranial,FR1,0,0,0,0.7420634920634921
R1363T,intracranial,FR1,1,0,0,0.2972222222222222
R1364C,intracranial,FR1,0,0,0,0.698491741990006
R1367D,intracranial,FR1,0,0,0,0.6545686590608465
R1367D,intracranial,FR1,1,0,0,0.6651721413874191
R1368T,intracranial,FR1,0,0,0,0.617003367003367
R1373T,intracranial,FR1,0,0,0,0.5027777777777778
R1374T,intracranial,FR1,0,0,0,0.8027777777777777
R1374T,intracranial,FR1,1,0,0,0.7955687830687831
R1374T,intracranial,FR1,2,0,0,0.7489583333333334
R1375C,intracranial,FR1,0,0,0,0.7288212815990593
R1376D,intracranial,FR1,0,0,0,0.6338888888888888
R1377M,intracranial,FR1,0,0,0,0.9420447530864197
R1377M,intracranial,FR1,1,0,0,0.857853835978836
R1377M,intracranial,FR1,3,0,0,0.7789916776895943
R1377M,intracranial,FR1,4,0,0,0.8475628306878308
R1378T,intracranial,FR1,0,0,0,0.6104725686570924
R1378T,intracranial,FR1,1,0,0,0.45032655423280427
R1378T,intracranial,FR1,2,0,0,0.5743092298647854
R1378T,intracranial,FR1,3,0,0,0.5763741916519695
R1379E,intracranial,FR1,0,0,0,0.6992063492063492
R1379E,intracranial,FR1,1,0,0,0.5769841269841269
R1380D,intracranial,FR1,1,0,0,0.6748607245928674
R1381T,intracranial,FR1,0,0,0,0.764145171957672
R1382T,intracranial,FR1,0,0,0,0.7618596681096682
R1383J,intracranial,FR1,0,0,0,0.5867587081128748
R1384J,intracranial,FR1,0,0,0,0.5348941798941799
R1384J,intracranial,FR1,1,0,0,0.5806448412698413
R1384J,intracranial,FR1,2,0,0,0.6432539682539682
R1385E,intracranial,FR1,1,0,0,0.500165343915344
R1385E,intracranial,FR1,2,0,0,0.6558393458393458
R1385E,intracranial,FR1,3,0,0,0.5827587632275132
R1386T,intracranial,FR1,0,0,0,0.5054613095238095
R1386T,intracranial,FR1,1,0,0,0.7899007936507937
R1387E,intracranial,FR1,0,0,0,0.6826967592592592
R1387E,intracranial,FR1,1,0,0,0.5362433862433862
R1387E,intracranial,FR1,2,0,0,0.6205555555555555
R1390M,intracranial,FR1,1,0,0,0.6863653273809524
R1391T,intracranial,FR1,0,0,0,0.8239357864357865
R1391T,intracranial,FR1,1,0,0,0.9442515432098766
R1391T,intracranial,FR1,2,0,0,0.9762731481481483
R1393T,intracranial,FR1,0,0,0,0.5493055555555556
R1394E,intracranial,FR1,0,0,0,0.6359567901234568
R1394E,intracranial,FR1,1,1,1,0.5734833453583454
R1395M,intracranial,FR1,0,0,0,0.7396290784832451
R1395M,intracranial,FR1,1,0,0,0.7343080357142857
R1395M,intracranial,FR1,2,0,0,0.6555859187109188
R1395M,intracranial,FR1,3,0,0,0.7896578561980347
R1395M,intracranial,FR1,4,0,0,0.7331434634038801
R1395M,intracranial,FR1,5,0,0,0.765913900913901
R1396T,intracranial,FR1,0,0,0,0.5509259259259259
R1396T,intracranial,FR1,1,0,0,0.0
R1397D,intracranial,FR1,0,0,0,0.6251736111111111
R1397D,intracranial,FR1,1,0,0,0.7060290404040405
R1398J,intracranial,FR1,1,0,0,0.5267148526077098
R1398J,intracranial,FR1,3,0,0,0.5151730599647266
R1401J,intracranial,FR1,0,0,0,0.6230442176870747
R1402E,intracranial,FR1,0,0,0,0.46151974678760394
R1404E,intracranial,FR1,0,0,0,0.7699694113756613
R1404E,intracranial,FR1,1,0,0,0.5346296296296297
R1405E,intracranial,FR1,0,0,0,0.49824074074074076
R1405E,intracranial,FR1,1,1,1,0.4950396825396825
R1406M,intracranial,FR1,3,0,0,0.6287037037037037
R1406M,intracranial,FR1,4,0,0,0.95
R1409D,intracranial,FR1,1,0,0,0.6278935185185185
R1409D,intracranial,FR1,2,0,0,0.7318181818181819
R1412M,intracranial,FR1,1,0,0,0.5043724279835391
R1413D,intracranial,FR1,0,0,0,0.5736878306878307
R1414E,intracranial,FR1,0,0,0,0.7383621031746033
R1415T,intracranial,FR1,0,0,0,0.6597132034632035
R1415T,intracranial,FR1,1,0,0,0.42777777777777776
R1416T,intracranial,FR1,0,0,0,0.9083085317460318
R1416T,intracranial,FR1,1,0,0,0.862037037037037
R1420T,intracranial,FR1,0,0,0,0.6845238095238095
R1420T,intracranial,FR1,1,0,0,0.55
R1421M,intracranial,FR1,0,0,0,0.671031746031746
R1422T,intracranial,FR1,0,0,0,0.5260879629629629
R1422T,intracranial,FR1,1,0,0,0.5259970238095237
R1423E,intracranial,FR1,0,0,0,0.8322530864197532
R1425D,intracranial,FR1,0,0,0,0.608410690665155
R1425D,intracranial,FR1,1,0,0,0.6063419501133787
R1425D,intracranial,FR1,2,0,0,0.5515677358906526
R1427T,intracranial,FR1,0,0,0,0.5734779305240615
R1427T,intracranial,FR1,1,0,0,0.5869212962962963
R1427T,intracranial,FR1,2,0,0,0.45637860082304527
R1428T,intracranial,FR1,0,0,0,0.6067592592592592
R1431J,intracranial,FR1,0,0,0,0.5374128186628186
R1433E,intracranial,FR1,0,0,0,0.49375
R1436J,intracranial,FR1,1,0,0,0.43267195767195765
R1438M,intracranial,FR1,1,0,0,0.817687074829932
R1441T,intracranial,FR1,0,0,0,0.6605153218694885
R1441T,intracranial,FR1,1,0,0,0.7270326278659612
R1441T,intracranial,FR1,2,0,0,0.8411733906525574
R1443D,intracranial,FR1,4,0,0,0.4037037037037037
R1443D,intracranial,FR1,5,0,0,0.7752314814814815
R1446T,intracranial,FR1,0,0,0,0.5925925925925926
R1447M,intracranial,FR1,1,0,0,0.828830467372134
R1448T,intracranial,FR1,0,0,0,0.7988888888888889
R1449T,intracranial,FR1,0,0,0,0.647124518999519
R1449T,intracranial,FR1,1,0,0,0.5789021164021164
R1454M,intracranial,FR1,0,0,0,0.6463392857142857
R1457T,intracranial,FR1,0,0,0,0.4519675925925926
R1457T,intracranial,FR1,1,0,0,0.7972222222222222
R1459M,intracranial,FR1,0,0,0,0.5422343474426807
R1459M,intracranial,FR1,6,0,0,0.6141050760582011
R1460M,intracranial,FR1,0,0,0,0.9814814814814815
R1462M,intracranial,FR1,0,0,0,0.6790873015873016
R1463E,intracranial,FR1,0,1,1,0.6232668951418951
R1463E,intracranial,FR1,1,1,1,0.6686706349206348
R1466J,intracranial,FR1,0,0,0,0.6619372008062484
R1467M,intracranial,FR1,0,0,0,0.6440746753246753
R1542J,intracranial,FR1,0,0,0,0.6837211399711399
R1542J,intracranial,FR1,1,0,0,0.5048487103174603
R1542J,intracranial,FR1,2,0,0,0.5170337301587301
R1542J,intracranial,FR1,3,0,0,0.5546702569916856
R1542J,intracranial,FR1,4,0,0,0.6068323452066011
R1542J,intracranial,FR1,5,0,0,0.5336033950617284
R1565T,intracranial,FR1,0,0,0,0.911574074074074
R1569T,intracranial,FR1,0,0,0,0.7159412202380953
R1571T,intracranial,FR1,0,0,0,0.7327932098765432
R1572T,intracranial,FR1,0,0,0,0.5466600529100529
R1573T,intracranial,FR1,0,0,0,0.5671527777777777
R1686S,intracranial,IFR1,2,0,0,0.6852054773929773
R1710J,intracranial,IFR1,0,0,0,0.7633453703703704
R1720S,intracranial,IFR1,0,0,0,0.8892857142857142
R1720S,intracranial,IFR1,2,0,0,0.6361368312757202
R1721J,intracranial,IFR1,0,0,0,0.7916896710374972
R1721J,intracranial,IFR1,1,0,0,0.7263513107263108
R1724J,intracranial,IFR1,0,0,0,0.6712471277399849
R1724J,intracranial,IFR1,1,0,0,0.7262419375157471
R1725J,intracranial,IFR1,0,0,0,0.6736788359788359
R1729J,intracranial,IFR1,0,0,0,0.7233133597883598
R1729J,intracranial,IFR1,1,0,0,0.6659842592592592
R1730A,intracranial,IFR1,0,0,0,0.6146539802789802
R1730A,intracranial,IFR1,1,0,0,0.6409935791446207
R1733A,intracranial,IFR1,0,0,0,0.6522222222222223
R1739A,intracranial,IFR1,0,0,0,0.6516681363903586
R1739A,intracranial,IFR1,1,0,0,0.696152557319224
R1740H,intracranial,IFR1,0,0,0,0.7367376984126984
R1740H,intracranial,IFR1,1,0,0,0.7173920634920635
R1741A,intracranial,IFR1,0,0,0,0.7830558201058202
R1741A,intracranial,IFR1,1,0,0,0.7682105820105821
R1742J,intracranial,IFR1,0,0,0,0.7079911433172302
R1742J,intracranial,IFR1,1,0,0,0.5959426440329217
R1743H,intracranial,IFR1,0,0,0,0.700725946811473
R1744A,intracranial,IFR1,0,0,0,0.5444234006734007
R1744A,intracranial,IFR1,1,0,0,0.6852880658436215
R1745H,intracranial,IFR1,0,0,0,0.6913649140211641
R1745H,intracranial,IFR1,1,0,0,0.7511069340016708
R1746A,intracranial,IFR1,0,0,0,0.721042080026455
R1746A,intracranial,IFR1,1,0,0,0.6478677983539094
R1747A,intracranial,IFR1,0,0,0,0.5701252723311547
R1747A,intracranial,IFR1,1,0,0,0.802723311546841
R1749A,intracranial,IFR1,0,0,0,0.607711038961039
R1749A,intracranial,IFR1,1,0,0,0.7663632119514473
R1752A,intracranial,IFR1,0,0,0,0.6361111111111111
R1752A,intracranial,IFR1,1,0,0,0.6476178075396826
TJ001,intracranial,pyFR,0,0,0,0.5774916073954535
TJ001,intracranial,pyFR,1,0,0,0.5558820736555111
TJ001,intracranial,pyFR,2,0,0,0.5275018634914468
TJ003,intracranial,pyFR,0,0,0,0.5871420246420246
TJ003,intracranial,pyFR,1,0,0,0.5207660742035742
TJ003,intracranial,pyFR,2,0,0,0.5650403608736942
TJ003,intracranial,pyFR,3,0,0,0.699478021978022
TJ004,intracranial,pyFR,0,0,0,0.6566482128982128
TJ005,intracranial,pyFR,0,0,0,0.5129929098679099
TJ005,intracranial,pyFR,1,0,0,0.5848108488733489
TJ005,intracranial,pyFR,2,0,0,0.7162986214122579
TJ005,intracranial,pyFR,3,0,1,0.6128459147689918
TJ005,intracranial,pyFR,4,0,1,0.5979290770957437
TJ005,intracranial,pyFR,5,0,1,0.5692534317534318
TJ005,intracranial,pyFR,6,0,1,0.6872946675831292
TJ005,intracranial,pyFR,7,0,1,0.7356445637695638
TJ005,intracranial,pyFR,8,0,1,0.6236686924186925
TJ005,intracranial,pyFR,9,0,1,0.6088072927953881
TJ006,intracranial,pyFR,0,0,0,0.31368168868168866
TJ010,intracranial,pyFR,0,0,0,0.6636935595268929
TJ011,intracranial,pyFR,0,0,0,0.6923076923076923
TJ013,intracranial,pyFR,0,0,0,0.6881392450142451
TJ013,intracranial,pyFR,1,0,0,0.7051640766640767
TJ013,intracranial,pyFR,2,0,0,0.44637419560496483
TJ013,intracranial,pyFR,3,0,0,0.6458339253339254
TJ015,intracranial,pyFR,0,0,0,0.747490934990935
TJ015,intracranial,pyFR,1,0,0,0.63734077370441
TJ015,intracranial,pyFR,2,0,0,0.7276275113775114
TJ016,intracranial,pyFR,0,0,0,0.7706245143745144
TJ016,intracranial,pyFR,1,0,0,0.9209865261001624
TJ016,intracranial,pyFR,2,0,0,0.562639177951678
TJ017,intracranial,pyFR,0,0,0,0.31906322843822843
TJ017,intracranial,pyFR,1,0,0,0.7443667443667444
TJ018,intracranial,pyFR,0,0,0,0.49290501165501166
TJ018,intracranial,pyFR,1,0,1,0.822447723216954
TJ018,intracranial,pyFR,2,0,2,0.8752385392385392
TJ019,intracranial,pyFR,0,0,0,0.5919021327675174
TJ019,intracranial,pyFR,1,0,0,0.7148540474676838
TJ020,intracranial,pyFR,0,0,0,0.6315113384557829
TJ020,intracranial,pyFR,1,0,0,0.5510546166796167
TJ020,intracranial,pyFR,2,0,0,0.5640839645048829
TJ020,intracranial,pyFR,3,0,0,0.49427875412569294
TJ021,intracranial,pyFR,0,0,0,0.6540913456347129
TJ022,intracranial,pyFR,0,0,0,0.6585789458557316
TJ022,intracranial,pyFR,1,0,0,0.643940765394847
TJ022,intracranial,pyFR,2,0,0,0.5942094385649073
TJ024,intracranial,pyFR,0,0,0,0.6815588578088578
TJ024,intracranial,pyFR,1,0,0,0.7490380298713633
TJ024,intracranial,pyFR,2,0,0,0.5223373154623154
TJ024,intracranial,pyFR,3,0,0,0.8584401709401709
TJ025,intracranial,pyFR,0,0,0,0.7509396248338557
TJ025,intracranial,pyFR,1,0,0,0.839249222999223
TJ025,intracranial,pyFR,2,0,0,0.7186679187627848
TJ025,intracranial,pyFR,3,0,0,0.6026009638509638
TJ027,intracranial,pyFR,0,0,0,0.6172343187115914
TJ027,intracranial,pyFR,1,0,0,0.5965947940947941
TJ027,intracranial,pyFR,2,0,0,0.5161596736596736
TJ027,intracranial,pyFR,3,0,0,0.6150388962888963
TJ028,intracranial,pyFR,0,0,0,0.7055270593918552
TJ028,intracranial,pyFR,1,0,0,0.7221798406619835
TJ029,intracranial,pyFR,0,0,0,0.6211891788766788
TJ029,intracranial,pyFR,1,0,0,0.570152603472916
TJ029,intracranial,pyFR,2,0,0,0.6170982208928637
TJ030,intracranial,pyFR,0,0,0,0.6645393572476906
TJ030,intracranial,pyFR,1,0,0,0.7772366522366523
TJ030,intracranial,pyFR,2,0,0,0.6260368104118105
TJ030,intracranial,pyFR,3,0,0,0.6947439134939135
TJ031,intracranial,pyFR,0,0,0,0.6700701615904538
TJ031,intracranial,pyFR,1,0,0,0.7403655062006996
TJ031,intracranial,pyFR,2,0,0,0.6661975425368283
TJ031,intracranial,pyFR,3,0,0,0.8301079857759152
TJ032,intracranial,pyFR,0,0,0,0.7437553418803419
TJ032,intracranial,pyFR,1,0,0,0.7920177996921194
TJ032,intracranial,pyFR,2,0,0,0.7783097657780197
TJ032,intracranial,pyFR,3,0,0,0.7698090919221872
TJ033,intracranial,pyFR,0,0,0,0.44816757316757316
TJ033,intracranial,pyFR,1,0,0,0.6106578606578607
TJ034,intracranial,pyFR,0,0,0,0.7697018259518259
TJ034,intracranial,pyFR,1,0,0,0.6875534188034188
TJ035,intracranial,pyFR,0,0,1,0.6843677156177157
TJ035,intracranial,pyFR,1,0,1,0.4834471084471085
TJ036,intracranial,pyFR,0,0,0,0.6309345371064121
TJ036,intracranial,pyFR,1,0,0,0.6768668453666594
TJ037,intracranial,pyFR,0,0,0,0.8210470085470085
TJ037,intracranial,pyFR,1,0,0,0.8856009731009731
TJ037,intracranial,pyFR,2,0,0,0.7401501276501277
TJ038,intracranial,pyFR,0,0,0,0.6065802253302254
TJ038,intracranial,pyFR,1,0,0,0.6417214099032281
TJ038,intracranial,pyFR,2,0,1,0.8135565996503497
TJ038,intracranial,pyFR,4,0,1,0.5642752309418976
TJ038,intracranial,pyFR,5,0,1,0.43963756151256156
TJ039,intracranial,pyFR,0,0,0,0.6823924501424502
TJ039,intracranial,pyFR,1,0,0,0.602303132053132
TJ039,intracranial,pyFR,2,0,0,0.6819207944832945
TJ039,intracranial,pyFR,3,0,0,0.5837057804133697
TJ039,intracranial,pyFR,4,0,0,0.6217067909562329
TJ039,intracranial,pyFR,5,0,0,0.807370523656238
TJ039,intracranial,pyFR,6,0,0,0.7329892655087967
TJ039,intracranial,pyFR,7,0,0,0.7210623952904459
TJ040,intracranial,pyFR,0,0,0,0.6546542346542347
TJ040,intracranial,pyFR,1,0,1,0.5402097902097902
TJ041,intracranial,pyFR,0,0,0,0.6193203833203834
TJ041,intracranial,pyFR,1,0,0,0.6246313778813779
TJ041,intracranial,pyFR,2,0,0,0.5139333438552188
TJ041,intracranial,pyFR,3,0,0,0.47376558626558624
TJ041,intracranial,pyFR,4,0,0,0.6438006374938193
TJ041,intracranial,pyFR,5,0,2,0.6239067149781435
TJ041,intracranial,pyFR,6,0,2,0.6063903457653458
TJ041,intracranial,pyFR,7,0,2,0.5917570397289785
TJ041,intracranial,pyFR,8,0,2,0.5860181947681948
TJ042,intracranial,pyFR,0,0,0,0.5023310023310024
TJ042,intracranial,pyFR,1,0,0,0.3868883431383431
TJ042,intracranial,pyFR,2,0,0,0.8453923853923854
TJ043,intracranial,pyFR,0,0,0,0.4509045224323002
TJ043,intracranial,pyFR,1,0,0,0.5906513451825952
TJ043,intracranial,pyFR,2,0,0,0.5263969826469826
TJ044,intracranial,pyFR,0,0,0,0.4926982161357161
TJ044,intracranial,pyFR,1,0,0,0.5545355946137196
TJ045,intracranial,pyFR,1,0,0,0.7200548217214884
TJ045,intracranial,pyFR,2,0,0,0.7814370197703532
TJ047,intracranial,pyFR,0,0,0,0.9791666666666667
TJ047,intracranial,pyFR,1,0,0,0.637700227123304
TJ047,intracranial,pyFR,2,0,0,0.6532742488992489
TJ048,intracranial,pyFR,0,0,0,0.5904803247967311
TJ048,intracranial,pyFR,1,0,0,0.6816638136169386
TJ048,intracranial,pyFR,2,0,0,0.6119550472675473
TJ049,intracranial,pyFR,0,0,0,0.6151640026640026
TJ049,intracranial,pyFR,1,0,0,0.5088675213675213
TJ050,intracranial,pyFR,0,0,0,0.7384588837088837
TJ050,intracranial,pyFR,1,0,0,0.6635225018037518
TJ050,intracranial,pyFR,2,0,0,0.5887123046706381
TJ051,intracranial,pyFR,0,0,0,0.5343198468198468
TJ051,intracranial,pyFR,1,0,0,0.5546814296814297
TJ051,intracranial,pyFR,2,0,0,0.4941886816886817
TJ051,intracranial,pyFR,3,0,0,0.39569432303807306
TJ051,intracranial,pyFR,4,0,0,0.4449221785159285
TJ052,intracranial,pyFR,0,0,0,0.6311747280497281
TJ053,intracranial,pyFR,0,0,3,0.6276501276501276
TJ053,intracranial,pyFR,1,0,2,0.3746708342162888
TJ054,intracranial,pyFR,0,0,0,0.6599116161616162
TJ054,intracranial,pyFR,1,0,0,0.6491987179487181
TJ054,intracranial,pyFR,2,0,0,0.6765087412587413
TJ055,intracranial,pyFR,0,0,0,0.769747150997151
TJ055,intracranial,pyFR,1,0,0,0.7844104506604507
TJ056,intracranial,pyFR,0,0,0,0.6300382025382025
TJ057,intracranial,pyFR,0,0,0,0.634805772270058
TJ057,intracranial,pyFR,1,0,0,0.5807971615926162
TJ057,intracranial,pyFR,2,0,0,0.537095312095312
TJ058,intracranial,pyFR,0,0,0,0.45807184268722734
TJ059,intracranial,pyFR,0,0,0,0.8222717666948436
TJ060,intracranial,pyFR,0,0,0,0.6828713687473608
TJ060,intracranial,pyFR,1,0,0,0.6821505349258326
TJ060,intracranial,pyFR,2,0,0,0.6826013036029778
TJ061,intracranial,pyFR,0,0,0,0.6361853146853147
TJ062,intracranial,pyFR,0,0,2,0.6417764230850168
TJ062,intracranial,pyFR,1,0,2,0.6176032763532764
TJ064,intracranial,pyFR,0,0,0,0.6476170357420358
TJ064,intracranial,pyFR,1,0,1,0.6207277807069473
TJ064,intracranial,pyFR,2,0,1,0.6173357722524389
TJ065,intracranial,pyFR,0,0,0,0.5377874902874903
TJ065,intracranial,pyFR,1,0,0,0.5595444085828701
TJ066,intracranial,pyFR,0,0,0,0.6829757363848273
TJ066,intracranial,pyFR,1,0,0,0.7020192307692308
TJ068,intracranial,pyFR,0,0,0,0.7915276935366221
TJ068,intracranial,pyFR,1,0,0,0.538154177997928
TJ069,intracranial,pyFR,0,0,0,0.9871794871794872
TJ069,intracranial,pyFR,1,0,0,0.6348873348873348
TJ069,intracranial,pyFR,2,0,1,0.5846260683760683
TJ069,intracranial,pyFR,3,0,1,0.7055288461538461
TJ071,intracranial,pyFR,0,0,0,0.7542395104895105
TJ072,intracranial,pyFR,0,0,0,0.8076923076923077
TJ073,intracranial,pyFR,0,0,0,0.6696766568418354
TJ073,intracranial,pyFR,1,0,0,0.5525621922720136
TJ073,intracranial,pyFR,2,0,0,0.5487590881340881
TJ074,intracranial,pyFR,0,0,1,0.5744087730451366
TJ074,intracranial,pyFR,1,0,0,0.6310541310541311
TJ074,intracranial,pyFR,2,0,0,0.7411191239316239
TJ075,intracranial,pyFR,0,0,0,0.6006986531986532
TJ075,intracranial,pyFR,1,0,0,0.7652523633773635
